dateRep,year,month,day,cases,deaths,countriesAndTerritories
14/06/2021,2021,06,14,208,0,Norway
13/06/2021,2021,06,13,111,0,Norway
12/06/2021,2021,06,12,129,0,Norway
11/06/2021,2021,06,11,155,0,Norway
10/06/2021,2021,06,10,202,0,Norway
09/06/2021,2021,06,09,207,4,Norway
08/06/2021,2021,06,08,213,1,Norway
07/06/2021,2021,06,07,203,-1,Norway
06/06/2021,2021,06,06,151,0,Norway
05/06/2021,2021,06,05,145,0,Norway
04/06/2021,2021,06,04,262,0,Norway
03/06/2021,2021,06,03,282,0,Norway
02/06/2021,2021,06,02,293,2,Norway
01/06/2021,2021,06,01,387,0,Norway
31/05/2021,2021,05,31,344,0,Norway
30/05/2021,2021,05,30,185,0,Norway
29/05/2021,2021,05,29,199,0,Norway
28/05/2021,2021,05,28,347,0,Norway
27/05/2021,2021,05,27,384,0,Norway
26/05/2021,2021,05,26,363,1,Norway
25/05/2021,2021,05,25,428,0,Norway
24/05/2021,2021,05,24,383,1,Norway
23/05/2021,2021,05,23,338,0,Norway
22/05/2021,2021,05,22,352,0,Norway
21/05/2021,2021,05,21,668,0,Norway
20/05/2021,2021,05,20,603,0,Norway
19/05/2021,2021,05,19,541,7,Norway
18/05/2021,2021,05,18,542,0,Norway
17/05/2021,2021,05,17,183,0,Norway
16/05/2021,2021,05,16,280,0,Norway
15/05/2021,2021,05,15,240,0,Norway
14/05/2021,2021,05,14,415,0,Norway
13/05/2021,2021,05,13,298,0,Norway
12/05/2021,2021,05,12,380,6,Norway
11/05/2021,2021,05,11,427,1,Norway
10/05/2021,2021,05,10,524,0,Norway
09/05/2021,2021,05,09,352,0,Norway
08/05/2021,2021,05,08,352,0,Norway
07/05/2021,2021,05,07,438,0,Norway
06/05/2021,2021,05,06,509,0,Norway
05/05/2021,2021,05,05,495,10,Norway
04/05/2021,2021,05,04,463,0,Norway
03/05/2021,2021,05,03,511,1,Norway
02/05/2021,2021,05,02,296,0,Norway
01/05/2021,2021,05,01,251,0,Norway
30/04/2021,2021,04,30,441,2,Norway
29/04/2021,2021,04,29,414,1,Norway
28/04/2021,2021,04,28,419,16,Norway
27/04/2021,2021,04,27,481,0,Norway
26/04/2021,2021,04,26,502,1,Norway
25/04/2021,2021,04,25,317,0,Norway
24/04/2021,2021,04,24,287,0,Norway
23/04/2021,2021,04,23,510,1,Norway
22/04/2021,2021,04,22,463,1,Norway
21/04/2021,2021,04,21,538,25,Norway
20/04/2021,2021,04,20,532,0,Norway
19/04/2021,2021,04,19,575,1,Norway
18/04/2021,2021,04,18,346,0,Norway
17/04/2021,2021,04,17,331,0,Norway
16/04/2021,2021,04,16,579,1,Norway
15/04/2021,2021,04,15,549,1,Norway
14/04/2021,2021,04,14,601,18,Norway
13/04/2021,2021,04,13,595,1,Norway
12/04/2021,2021,04,12,738,3,Norway
11/04/2021,2021,04,11,396,0,Norway
10/04/2021,2021,04,10,496,0,Norway
09/04/2021,2021,04,09,712,0,Norway
08/04/2021,2021,04,08,770,1,Norway
07/04/2021,2021,04,07,848,6,Norway
06/04/2021,2021,04,06,888,1,Norway
05/04/2021,2021,04,05,715,3,Norway
04/04/2021,2021,04,04,653,0,Norway
03/04/2021,2021,04,03,612,0,Norway
02/04/2021,2021,04,02,699,0,Norway
01/04/2021,2021,04,01,624,0,Norway
31/03/2021,2021,03,31,805,12,Norway
30/03/2021,2021,03,30,849,1,Norway
29/03/2021,2021,03,29,865,4,Norway
28/03/2021,2021,03,28,477,0,Norway
27/03/2021,2021,03,27,602,0,Norway
26/03/2021,2021,03,26,895,0,Norway
25/03/2021,2021,03,25,871,0,Norway
24/03/2021,2021,03,24,1001,7,Norway
23/03/2021,2021,03,23,967,0,Norway
22/03/2021,2021,03,22,1107,1,Norway
21/03/2021,2021,03,21,649,0,Norway
20/03/2021,2021,03,20,709,0,Norway
19/03/2021,2021,03,19,1001,0,Norway
18/03/2021,2021,03,18,1044,0,Norway
17/03/2021,2021,03,17,1058,7,Norway
16/03/2021,2021,03,16,1008,1,Norway
15/03/2021,2021,03,15,1107,1,Norway
14/03/2021,2021,03,14,698,0,Norway
13/03/2021,2021,03,13,737,0,Norway
12/03/2021,2021,03,12,950,0,Norway
11/03/2021,2021,03,11,780,1,Norway
10/03/2021,2021,03,10,856,6,Norway
09/03/2021,2021,03,09,798,0,Norway
08/03/2021,2021,03,08,846,0,Norway
07/03/2021,2021,03,07,572,0,Norway
06/03/2021,2021,03,06,465,0,Norway
05/03/2021,2021,03,05,703,0,Norway
04/03/2021,2021,03,04,601,0,Norway
03/03/2021,2021,03,03,658,9,Norway
02/03/2021,2021,03,02,639,0,Norway
01/03/2021,2021,03,01,552,1,Norway
28/02/2021,2021,02,28,392,0,Norway
27/02/2021,2021,02,27,381,0,Norway
26/02/2021,2021,02,26,493,2,Norway
25/02/2021,2021,02,25,527,0,Norway
24/02/2021,2021,02,24,461,12,Norway
23/02/2021,2021,02,23,445,0,Norway
22/02/2021,2021,02,22,411,1,Norway
21/02/2021,2021,02,21,221,0,Norway
20/02/2021,2021,02,20,216,0,Norway
19/02/2021,2021,02,19,338,0,Norway
18/02/2021,2021,02,18,302,0,Norway
17/02/2021,2021,02,17,320,14,Norway
16/02/2021,2021,02,16,305,0,Norway
15/02/2021,2021,02,15,332,1,Norway
14/02/2021,2021,02,14,160,0,Norway
13/02/2021,2021,02,13,185,0,Norway
12/02/2021,2021,02,12,247,0,Norway
11/02/2021,2021,02,11,262,0,Norway
10/02/2021,2021,02,10,310,9,Norway
09/02/2021,2021,02,09,270,1,Norway
08/02/2021,2021,02,08,301,0,Norway
07/02/2021,2021,02,07,167,0,Norway
06/02/2021,2021,02,06,198,0,Norway
05/02/2021,2021,02,05,288,0,Norway
04/02/2021,2021,02,04,253,8,Norway
03/02/2021,2021,02,03,325,6,Norway
02/02/2021,2021,02,02,294,1,Norway
01/02/2021,2021,02,01,319,10,Norway
31/01/2021,2021,01,31,183,0,Norway
30/01/2021,2021,01,30,175,0,Norway
29/01/2021,2021,01,29,295,0,Norway
28/01/2021,2021,01,28,285,1,Norway
27/01/2021,2021,01,27,344,6,Norway
26/01/2021,2021,01,26,276,2,Norway
25/01/2021,2021,01,25,387,4,Norway
24/01/2021,2021,01,24,189,0,Norway
23/01/2021,2021,01,23,212,0,Norway
22/01/2021,2021,01,22,331,0,Norway
21/01/2021,2021,01,21,346,1,Norway
20/01/2021,2021,01,20,355,18,Norway
19/01/2021,2021,01,19,342,4,Norway
18/01/2021,2021,01,18,446,4,Norway
17/01/2021,2021,01,17,226,0,Norway
16/01/2021,2021,01,16,267,0,Norway
15/01/2021,2021,01,15,398,6,Norway
14/01/2021,2021,01,14,454,2,Norway
13/01/2021,2021,01,13,462,27,Norway
12/01/2021,2021,01,12,563,4,Norway
11/01/2021,2021,01,11,639,7,Norway
10/01/2021,2021,01,10,435,0,Norway
09/01/2021,2021,01,09,414,0,Norway
08/01/2021,2021,01,08,651,4,Norway
07/01/2021,2021,01,07,739,1,Norway
06/01/2021,2021,01,06,710,14,Norway
05/01/2021,2021,01,05,795,3,Norway
04/01/2021,2021,01,04,938,13,Norway
03/01/2021,2021,01,03,447,0,Norway
02/01/2021,2021,01,02,526,0,Norway
01/01/2021,2021,01,01,346,0,Norway
